CodigoNave,Viaje,Rumbo,CodigoPaisCarga,CodigoPuertoCarga,CodigoPaisDesCarga,CodigoPuertoDesCarga,fechaSalida,fechaLlegada,ClaveCarga,ClaveDesCarga,CodigoPuertoCargaAntiguo,CodigoPuertoDesCargaAntiguo
SAFRB,809,W,US,LELA,PE,CLLO,2023-01-11,2023-01-28,LAX|US,CLL|PE,LAX,CLL
SAFRB,1410,E,TW,KLUG,PE,CLLO,2024-03-23,2024-04-28,KEL|TW,CLL|PE,KEL,CLL
SAFRB,1510,E,TW,KLUG,PE,CLLO,2024-06-08,2024-07-13,KEL|TW,CLL|PE,KEL,CLL
SANI,3,E,TW,KLUG,PE,CLLO,2024-01-16,2024-02-20,KEL|TW,CLL|PE,KEL,CLL
SANI,4,E,CN,SEKU,PE,CLLO,2024-03-30,2024-04-30,SHK|CN,CLL|PE,SHK,CLL
SANI,514,E,CN,SNGI,PE,CLLO,2024-04-06,2024-05-02,SHA|CN,CLL|PE,SHA,CLL
SANI,436,E,HK,HGKG,PE,CLLO,2023-09-03,2023-10-03,HKG|HK,CLL|PE,HKG,CLL
SANI,504,E,CN,SNGI,PE,CLLO,2024-01-27,2024-02-20,SHA|CN,CLL|PE,SHA,CLL
SANI,504,E,HK,HGKG,CN,SNGI,2024-01-20,2024-01-26,HKG|HK,SHA|CN,HKG,SHA
SANR,3,E,HK,HGKG,PE,CLLO,2024-04-04,2024-05-07,HKG|HK,CLL|PE,HKG,CLL
SANR,447,E,CN,SNGI,PE,CLLO,2023-11-24,2023-12-19,SHA|CN,CLL|PE,SHA,CLL
SANR,447,E,HK,HGKG,CN,SNGI,2023-11-18,2023-11-24,HKG|HK,SHA|CN,HKG,SHA
SANR,505,E,CN,QGDO,PE,CLLO,2024-01-28,2024-02-27,TAO|CN,CLL|PE,TAO,CLL
SANR,505,E,HK,HGKG,CN,QGDO,2024-01-27,2024-01-27,HKG|HK,TAO|CN,HKG,TAO
SANRE,515,sb,BE,AWEP,PE,CLLO,2024-04-13,2024-05-02,ANR|BE,CLL|PE,ANR,CLL
SANRE,3131,N,CL,VARO,PE,CLLO,2022-08-31,2022-09-03,VAP|CL,CLL|PE,VAP,CLL
SANRE,331,S,IT,GNOA,PE,CLLO,2022-08-01,2022-08-25,GOA|IT,CLL|PE,GOA,CLL
